Grip,Link,Strike,Type,Tot Damage,Atk Spd,Crit %,Stat %
Plague Bokwin,Ekwana Jai,Mewan,polearm,89.0,54.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Jai,Ooltha,staff,75.0,58.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Jai,Plague Keewar,staff,82.0,56.0,0.13999999999999999,0.29000000000000004
Plague Bokwin,Ekwana Jai,Plague Kripath,polearm,73.0,60.0,0.18,0.25
Plague Bokwin,Ekwana Jai,Rabvee,hammer,89.0,54.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Jai,Sepfahn,staff,75.0,58.0,0.16,0.27
Plague Bokwin,Ekwana Ruhang II,Balla,staff,103.0,50.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang II,Cyath,polearm,107.0,45.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang II,Dehtat,polearm,103.0,50.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang II,Dokrahm,heavy blade,103.0,50.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang II,Kronsh,polearm,121.0,41.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang II,Mewan,polearm,121.0,41.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang II,Ooltha,staff,107.0,45.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang II,Plague Keewar,staff,114.0,43.0,0.13999999999999999,0.29000000000000004
Plague Bokwin,Ekwana Ruhang II,Plague Kripath,polearm,105.0,47.0,0.18,0.25
Plague Bokwin,Ekwana Ruhang II,Rabvee,hammer,121.0,41.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang II,Sepfahn,staff,107.0,45.0,0.16,0.27
Plague Bokwin,Ekwana Ruhang,Balla,staff,89.0,54.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang,Cyath,polearm,93.0,49.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang,Dehtat,polearm,89.0,54.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang,Dokrahm,heavy blade,89.0,54.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang,Kronsh,polearm,107.0,45.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang,Mewan,polearm,107.0,45.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang,Ooltha,staff,93.0,49.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang,Plague Keewar,staff,100.0,47.0,0.13999999999999999,0.29000000000000004
Plague Bokwin,Ekwana Ruhang,Plague Kripath,polearm,91.0,51.0,0.18,0.25
Plague Bokwin,Ekwana Ruhang,Rabvee,hammer,107.0,45.0,0.13999999999999999,0.25
Plague Bokwin,Ekwana Ruhang,Sepfahn,staff,93.0,49.0,0.16,0.27
Plague Bokwin,Jai II,Balla,staff,67.0,68.0,0.18,0.18
Plague Bokwin,Jai II,Cyath,polearm,71.0,63.0,0.18,0.18
Plague Bokwin,Jai II,Dehtat,polearm,67.0,68.0,0.18,0.18
Plague Bokwin,Jai II,Dokrahm,heavy blade,67.0,68.0,0.18,0.18
Plague Bokwin,Jai II,Kronsh,polearm,85.0,59.0,0.18,0.18
Plague Bokwin,Jai II,Mewan,polearm,85.0,59.0,0.18,0.18
Plague Bokwin,Jai II,Ooltha,staff,71.0,63.0,0.18,0.18
Plague Bokwin,Jai II,Plague Keewar,staff,78.0,61.0,0.18,0.22
Plague Bokwin,Jai II,Plague Kripath,polearm,69.0,65.0,0.22,0.18
Plague Bokwin,Jai II,Rabvee,hammer,85.0,59.0,0.18,0.18
Plague Bokwin,Jai II,Sepfahn,staff,71.0,63.0,0.2,0.2
Plague Bokwin,Jai,Balla,staff,71.0,63.0,0.18,0.18
Plague Bokwin,Jai,Cyath,polearm,75.0,58.0,0.18,0.18
Plague Bokwin,Jai,Dehtat,polearm,71.0,63.0,0.18,0.18
Plague Bokwin,Jai,Dokrahm,heavy blade,71.0,63.0,0.18,0.18
Plague Bokwin,Jai,Kronsh,polearm,89.0,54.0,0.18,0.18
Plague Bokwin,Jai,Mewan,polearm,89.0,54.0,0.18,0.18
Plague Bokwin,Jai,Ooltha,staff,75.0,58.0,0.18,0.18
Plague Bokwin,Jai,Plague Keewar,staff,82.0,56.0,0.18,0.22
Plague Bokwin,Jai,Plague Kripath,polearm,73.0,60.0,0.22,0.18
Plague Bokwin,Jai,Rabvee,hammer,89.0,54.0,0.18,0.18
Plague Bokwin,Jai,Sepfahn,staff,75.0,58.0,0.2,0.2
Plague Bokwin,Ruhang II,Balla,staff,103.0,50.0,0.18,0.18
Plague Bokwin,Ruhang II,Cyath,polearm,107.0,45.0,0.18,0.18
Plague Bokwin,Ruhang II,Dehtat,polearm,103.0,50.0,0.18,0.18
Plague Bokwin,Ruhang II,Dokrahm,heavy blade,103.0,50.0,0.18,0.18
Plague Bokwin,Ruhang II,Kronsh,polearm,121.0,41.0,0.18,0.18
Plague Bokwin,Ruhang II,Mewan,polearm,121.0,41.0,0.18,0.18
Plague Bokwin,Ruhang II,Ooltha,staff,107.0,45.0,0.18,0.18
Plague Bokwin,Ruhang II,Plague Keewar,staff,114.0,43.0,0.18,0.22
Plague Bokwin,Ruhang II,Plague Kripath,polearm,105.0,47.0,0.22,0.18
Plague Bokwin,Ruhang II,Rabvee,hammer,121.0,41.0,0.18,0.18
Plague Bokwin,Ruhang II,Sepfahn,staff,107.0,45.0,0.2,0.2
Plague Bokwin,Ruhang,Balla,staff,89.0,54.0,0.18,0.18
Plague Bokwin,Ruhang,Cyath,polearm,93.0,49.0,0.18,0.18
Plague Bokwin,Ruhang,Dehtat,polearm,89.0,54.0,0.18,0.18
Plague Bokwin,Ruhang,Dokrahm,heavy blade,89.0,54.0,0.18,0.18
Plague Bokwin,Ruhang,Kronsh,polearm,107.0,45.0,0.18,0.18
Plague Bokwin,Ruhang,Mewan,polearm,107.0,45.0,0.18,0.18
Plague Bokwin,Ruhang,Ooltha,staff,93.0,49.0,0.18,0.18
Plague Bokwin,Ruhang,Plague Keewar,staff,100.0,47.0,0.18,0.22
Plague Bokwin,Ruhang,Plague Kripath,polearm,91.0,51.0,0.22,0.18
Plague Bokwin,Ruhang,Rabvee,hammer,107.0,45.0,0.18,0.18
Plague Bokwin,Ruhang,Sepfahn,staff,93.0,49.0,0.2,0.2
Plague Bokwin,Vargeet II Jai,Balla,staff,71.0,63.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Jai,Cyath,polearm,75.0,58.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Jai,Dehtat,polearm,71.0,63.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Jai,Dokrahm,heavy blade,71.0,63.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Jai,Kronsh,polearm,89.0,54.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Jai,Mewan,polearm,89.0,54.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Jai,Ooltha,staff,75.0,58.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Jai,Plague Keewar,staff,82.0,56.0,0.32,0.14
Plague Bokwin,Vargeet II Jai,Plague Kripath,polearm,73.0,60.0,0.36,0.09999999999999999
Plague Bokwin,Vargeet II Jai,Rabvee,hammer,89.0,54.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Jai,Sepfahn,staff,75.0,58.0,0.34,0.12000000000000001
Plague Bokwin,Vargeet II Ruhang,Balla,staff,89.0,54.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Ruhang,Cyath,polearm,93.0,49.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Ruhang,Dehtat,polearm,89.0,54.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Ruhang,Dokrahm,heavy blade,89.0,54.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Ruhang,Kronsh,polearm,107.0,45.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Ruhang,Mewan,polearm,107.0,45.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Ruhang,Ooltha,staff,93.0,49.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Ruhang,Plague Keewar,staff,100.0,47.0,0.32,0.14
Plague Bokwin,Vargeet II Ruhang,Plague Kripath,polearm,91.0,51.0,0.36,0.09999999999999999
Plague Bokwin,Vargeet II Ruhang,Rabvee,hammer,107.0,45.0,0.32,0.09999999999999999
Plague Bokwin,Vargeet II Ruhang,Sepfahn,staff,93.0,49.0,0.34,0.12000000000000001
Plague Bokwin,Vargeet Jai II,Balla,staff,67.0,68.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai II,Cyath,polearm,71.0,63.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai II,Dehtat,polearm,67.0,68.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai II,Dokrahm,heavy blade,67.0,68.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai II,Kronsh,polearm,85.0,59.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai II,Mewan,polearm,85.0,59.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai II,Ooltha,staff,71.0,63.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai II,Plague Keewar,staff,78.0,61.0,0.25,0.18
Plague Bokwin,Vargeet Jai II,Plague Kripath,polearm,69.0,65.0,0.29000000000000004,0.13999999999999999
Plague Bokwin,Vargeet Jai II,Rabvee,hammer,85.0,59.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai II,Sepfahn,staff,71.0,63.0,0.27,0.16
Plague Bokwin,Vargeet Jai,Balla,staff,71.0,63.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai,Cyath,polearm,75.0,58.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai,Dehtat,polearm,71.0,63.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai,Dokrahm,heavy blade,71.0,63.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai,Kronsh,polearm,89.0,54.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai,Mewan,polearm,89.0,54.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai,Ooltha,staff,75.0,58.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai,Plague Keewar,staff,82.0,56.0,0.25,0.18
Plague Bokwin,Vargeet Jai,Plague Kripath,polearm,73.0,60.0,0.29000000000000004,0.13999999999999999
Plague Bokwin,Vargeet Jai,Rabvee,hammer,89.0,54.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Jai,Sepfahn,staff,75.0,58.0,0.27,0.16
Plague Bokwin,Vargeet Ruhang II,Balla,staff,103.0,50.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang II,Cyath,polearm,107.0,45.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang II,Dehtat,polearm,103.0,50.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang II,Dokrahm,heavy blade,103.0,50.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang II,Kronsh,polearm,121.0,41.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang II,Mewan,polearm,121.0,41.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang II,Ooltha,staff,107.0,45.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang II,Plague Keewar,staff,114.0,43.0,0.25,0.18
Plague Bokwin,Vargeet Ruhang II,Plague Kripath,polearm,105.0,47.0,0.29000000000000004,0.13999999999999999
Plague Bokwin,Vargeet Ruhang II,Rabvee,hammer,121.0,41.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang II,Sepfahn,staff,107.0,45.0,0.27,0.16
Plague Bokwin,Vargeet Ruhang,Balla,staff,89.0,54.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang,Cyath,polearm,93.0,49.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang,Dehtat,polearm,89.0,54.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang,Dokrahm,heavy blade,89.0,54.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang,Kronsh,polearm,107.0,45.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang,Mewan,polearm,107.0,45.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang,Ooltha,staff,93.0,49.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang,Plague Keewar,staff,100.0,47.0,0.25,0.18
Plague Bokwin,Vargeet Ruhang,Plague Kripath,polearm,91.0,51.0,0.29000000000000004,0.13999999999999999
Plague Bokwin,Vargeet Ruhang,Rabvee,hammer,107.0,45.0,0.25,0.13999999999999999
Plague Bokwin,Vargeet Ruhang,Sepfahn,staff,93.0,49.0,0.27,0.16
Seekalla,Ekwana II Jai,Balla,staff,60.0,70.0,0.09999999999999999,0.32
Seekalla,Ekwana II Jai,Cyath,polearm,64.0,65.0,0.09999999999999999,0.32
Seekalla,Ekwana II Jai,Dehtat,polearm,60.0,70.0,0.09999999999999999,0.32
Seekalla,Ekwana II Jai,Dokrahm,heavy blade,60.0,70.0,0.09999999999999999,0.32
Seekalla,Ekwana II Jai,Kronsh,polearm,78.0,61.0,0.09999999999999999,0.32
Seekalla,Ekwana II Jai,Mewan,polearm,78.0,61.0,0.09999999999999999,0.32
Seekalla,Ekwana II Jai,Ooltha,staff,64.0,65.0,0.09999999999999999,0.32
Seekalla,Ekwana II Jai,Plague Keewar,staff,71.0,63.0,0.09999999999999999,0.36
Seekalla,Ekwana II Jai,Plague Kripath,polearm,62.0,67.0,0.14,0.32
Seekalla,Ekwana II Jai,Rabvee,hammer,78.0,61.0,0.09999999999999999,0.32
Seekalla,Ekwana II Jai,Sepfahn,staff,64.0,65.0,0.12000000000000001,0.34
Seekalla,Ekwana II Ruhang,Balla,staff,78.0,61.0,0.09999999999999999,0.32
Seekalla,Ekwana II Ruhang,Cyath,polearm,82.0,56.0,0.09999999999999999,0.32
Seekalla,Ekwana II Ruhang,Dehtat,polearm,78.0,61.0,0.09999999999999999,0.32
Seekalla,Ekwana II Ruhang,Dokrahm,heavy blade,78.0,61.0,0.09999999999999999,0.32
Seekalla,Ekwana II Ruhang,Kronsh,polearm,96.0,52.0,0.09999999999999999,0.32
Seekalla,Ekwana II Ruhang,Mewan,polearm,96.0,52.0,0.09999999999999999,0.32
Seekalla,Ekwana II Ruhang,Ooltha,staff,82.0,56.0,0.09999999999999999,0.32
Seekalla,Ekwana II Ruhang,Plague Keewar,staff,89.0,54.0,0.09999999999999999,0.36
Seekalla,Ekwana II Ruhang,Plague Kripath,polearm,80.0,58.0,0.14,0.32
Seekalla,Ekwana II Ruhang,Rabvee,hammer,96.0,52.0,0.09999999999999999,0.32
Seekalla,Ekwana II Ruhang,Sepfahn,staff,82.0,56.0,0.12000000000000001,0.34
Seekalla,Ekwana Jai II,Balla,staff,56.0,75.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai II,Cyath,polearm,60.0,70.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai II,Dehtat,polearm,56.0,75.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai II,Dokrahm,heavy blade,56.0,75.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai II,Kronsh,polearm,74.0,66.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai II,Mewan,polearm,74.0,66.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai II,Ooltha,staff,60.0,70.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai II,Plague Keewar,staff,67.0,68.0,0.13999999999999999,0.29000000000000004
Seekalla,Ekwana Jai II,Plague Kripath,polearm,58.0,72.0,0.18,0.25
Seekalla,Ekwana Jai II,Rabvee,hammer,74.0,66.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai II,Sepfahn,staff,60.0,70.0,0.16,0.27
Seekalla,Ekwana Jai,Balla,staff,60.0,70.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai,Cyath,polearm,64.0,65.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai,Dehtat,polearm,60.0,70.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai,Dokrahm,heavy blade,60.0,70.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai,Kronsh,polearm,78.0,61.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai,Mewan,polearm,78.0,61.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai,Ooltha,staff,64.0,65.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai,Plague Keewar,staff,71.0,63.0,0.13999999999999999,0.29000000000000004
Seekalla,Ekwana Jai,Plague Kripath,polearm,62.0,67.0,0.18,0.25
Seekalla,Ekwana Jai,Rabvee,hammer,78.0,61.0,0.13999999999999999,0.25
Seekalla,Ekwana Jai,Sepfahn,staff,64.0,65.0,0.16,0.27
Seekalla,Ekwana Ruhang II,Balla,staff,92.0,57.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang II,Cyath,polearm,96.0,52.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang II,Dehtat,polearm,92.0,57.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang II,Dokrahm,heavy blade,92.0,57.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang II,Kronsh,polearm,110.0,48.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang II,Mewan,polearm,110.0,48.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang II,Ooltha,staff,96.0,52.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang II,Plague Keewar,staff,103.0,50.0,0.13999999999999999,0.29000000000000004
Seekalla,Ekwana Ruhang II,Plague Kripath,polearm,94.0,54.0,0.18,0.25
Seekalla,Ekwana Ruhang II,Rabvee,hammer,110.0,48.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang II,Sepfahn,staff,96.0,52.0,0.16,0.27
Seekalla,Ekwana Ruhang,Balla,staff,78.0,61.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang,Cyath,polearm,82.0,56.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang,Dehtat,polearm,78.0,61.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang,Dokrahm,heavy blade,78.0,61.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang,Kronsh,polearm,96.0,52.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang,Mewan,polearm,96.0,52.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang,Ooltha,staff,82.0,56.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang,Plague Keewar,staff,89.0,54.0,0.13999999999999999,0.29000000000000004
Seekalla,Ekwana Ruhang,Plague Kripath,polearm,80.0,58.0,0.18,0.25
Seekalla,Ekwana Ruhang,Rabvee,hammer,96.0,52.0,0.13999999999999999,0.25
Seekalla,Ekwana Ruhang,Sepfahn,staff,82.0,56.0,0.16,0.27
Seekalla,Jai II,Balla,staff,56.0,75.0,0.18,0.18
Seekalla,Jai II,Cyath,polearm,60.0,70.0,0.18,0.18
Seekalla,Jai II,Dehtat,polearm,56.0,75.0,0.18,0.18
Seekalla,Jai II,Dokrahm,heavy blade,56.0,75.0,0.18,0.18
Seekalla,Jai II,Kronsh,polearm,74.0,66.0,0.18,0.18
Seekalla,Jai II,Mewan,polearm,74.0,66.0,0.18,0.18
Seekalla,Jai II,Ooltha,staff,60.0,70.0,0.18,0.18
Seekalla,Jai II,Plague Keewar,staff,67.0,68.0,0.18,0.22
Seekalla,Jai II,Plague Kripath,polearm,58.0,72.0,0.22,0.18
Seekalla,Jai II,Rabvee,hammer,74.0,66.0,0.18,0.18
Seekalla,Jai II,Sepfahn,staff,60.0,70.0,0.2,0.2
Seekalla,Jai,Balla,staff,60.0,70.0,0.18,0.18
Seekalla,Jai,Cyath,polearm,64.0,65.0,0.18,0.18
Seekalla,Jai,Dehtat,polearm,60.0,70.0,0.18,0.18
Seekalla,Jai,Dokrahm,heavy blade,60.0,70.0,0.18,0.18
Seekalla,Jai,Kronsh,polearm,78.0,61.0,0.18,0.18
Seekalla,Jai,Mewan,polearm,78.0,61.0,0.18,0.18
Seekalla,Jai,Ooltha,staff,64.0,65.0,0.18,0.18
Seekalla,Jai,Plague Keewar,staff,71.0,63.0,0.18,0.22
Seekalla,Jai,Plague Kripath,polearm,62.0,67.0,0.22,0.18
Seekalla,Jai,Rabvee,hammer,78.0,61.0,0.18,0.18
Seekalla,Jai,Sepfahn,staff,64.0,65.0,0.2,0.2
Seekalla,Ruhang II,Balla,staff,92.0,57.0,0.18,0.18
Seekalla,Ruhang II,Cyath,polearm,96.0,52.0,0.18,0.18
Seekalla,Ruhang II,Dehtat,polearm,92.0,57.0,0.18,0.18
Seekalla,Ruhang II,Dokrahm,heavy blade,92.0,57.0,0.18,0.18
Seekalla,Ruhang II,Kronsh,polearm,110.0,48.0,0.18,0.18
Seekalla,Ruhang II,Mewan,polearm,110.0,48.0,0.18,0.18
Seekalla,Ruhang II,Ooltha,staff,96.0,52.0,0.18,0.18
Seekalla,Ruhang II,Plague Keewar,staff,103.0,50.0,0.18,0.22
Seekalla,Ruhang II,Plague Kripath,polearm,94.0,54.0,0.22,0.18
Seekalla,Ruhang II,Rabvee,hammer,110.0,48.0,0.18,0.18
Seekalla,Ruhang II,Sepfahn,staff,96.0,52.0,0.2,0.2
Seekalla,Ruhang,Balla,staff,78.0,61.0,0.18,0.18
Seekalla,Ruhang,Cyath,polearm,82.0,56.0,0.18,0.18
Seekalla,Ruhang,Dehtat,polearm,78.0,61.0,0.18,0.18
Seekalla,Ruhang,Dokrahm,heavy blade,78.0,61.0,0.18,0.18
Seekalla,Ruhang,Kronsh,polearm,96.0,52.0,0.18,0.18
Seekalla,Ruhang,Mewan,polearm,96.0,52.0,0.18,0.18
Seekalla,Ruhang,Ooltha,staff,82.0,56.0,0.18,0.18
Seekalla,Ruhang,Plague Keewar,staff,89.0,54.0,0.18,0.22
Seekalla,Ruhang,Plague Kripath,polearm,80.0,58.0,0.22,0.18
Seekalla,Ruhang,Rabvee,hammer,96.0,52.0,0.18,0.18
Seekalla,Ruhang,Sepfahn,staff,82.0,56.0,0.2,0.2
Seekalla,Vargeet II Jai,Balla,staff,60.0,70.0,0.32,0.09999999999999999
Seekalla,Vargeet II Jai,Cyath,polearm,64.0,65.0,0.32,0.09999999999999999
Seekalla,Vargeet II Jai,Dehtat,polearm,60.0,70.0,0.32,0.09999999999999999
Seekalla,Vargeet II Jai,Dokrahm,heavy blade,60.0,70.0,0.32,0.09999999999999999
Seekalla,Vargeet II Jai,Kronsh,polearm,78.0,61.0,0.32,0.09999999999999999
Seekalla,Vargeet II Jai,Mewan,polearm,78.0,61.0,0.32,0.09999999999999999
Seekalla,Vargeet II Jai,Ooltha,staff,64.0,65.0,0.32,0.09999999999999999
Seekalla,Vargeet II Jai,Plague Keewar,staff,71.0,63.0,0.32,0.14
Seekalla,Vargeet II Jai,Plague Kripath,polearm,62.0,67.0,0.36,0.09999999999999999
Seekalla,Vargeet II Jai,Rabvee,hammer,78.0,61.0,0.32,0.09999999999999999
Seekalla,Vargeet II Jai,Sepfahn,staff,64.0,65.0,0.34,0.12000000000000001
Seekalla,Vargeet II Ruhang,Balla,staff,78.0,61.0,0.32,0.09999999999999999
Seekalla,Vargeet II Ruhang,Cyath,polearm,82.0,56.0,0.32,0.09999999999999999
Seekalla,Vargeet II Ruhang,Dehtat,polearm,78.0,61.0,0.32,0.09999999999999999
Seekalla,Vargeet II Ruhang,Dokrahm,heavy blade,78.0,61.0,0.32,0.09999999999999999
Seekalla,Vargeet II Ruhang,Kronsh,polearm,96.0,52.0,0.32,0.09999999999999999
Seekalla,Vargeet II Ruhang,Mewan,polearm,96.0,52.0,0.32,0.09999999999999999
Seekalla,Vargeet II Ruhang,Ooltha,staff,82.0,56.0,0.32,0.09999999999999999
Seekalla,Vargeet II Ruhang,Plague Keewar,staff,89.0,54.0,0.32,0.14
Seekalla,Vargeet II Ruhang,Plague Kripath,polearm,80.0,58.0,0.36,0.09999999999999999
Seekalla,Vargeet II Ruhang,Rabvee,hammer,96.0,52.0,0.32,0.09999999999999999
Seekalla,Vargeet II Ruhang,Sepfahn,staff,82.0,56.0,0.34,0.12000000000000001
Seekalla,Vargeet Jai II,Balla,staff,56.0,75.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai II,Cyath,polearm,60.0,70.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai II,Dehtat,polearm,56.0,75.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai II,Dokrahm,heavy blade,56.0,75.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai II,Kronsh,polearm,74.0,66.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai II,Mewan,polearm,74.0,66.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai II,Ooltha,staff,60.0,70.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai II,Plague Keewar,staff,67.0,68.0,0.25,0.18
Seekalla,Vargeet Jai II,Plague Kripath,polearm,58.0,72.0,0.29000000000000004,0.13999999999999999
Seekalla,Vargeet Jai II,Rabvee,hammer,74.0,66.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai II,Sepfahn,staff,60.0,70.0,0.27,0.16
Seekalla,Vargeet Jai,Balla,staff,60.0,70.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai,Cyath,polearm,64.0,65.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai,Dehtat,polearm,60.0,70.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai,Dokrahm,heavy blade,60.0,70.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai,Kronsh,polearm,78.0,61.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai,Mewan,polearm,78.0,61.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai,Ooltha,staff,64.0,65.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai,Plague Keewar,staff,71.0,63.0,0.25,0.18
Seekalla,Vargeet Jai,Plague Kripath,polearm,62.0,67.0,0.29000000000000004,0.13999999999999999
Seekalla,Vargeet Jai,Rabvee,hammer,78.0,61.0,0.25,0.13999999999999999
Seekalla,Vargeet Jai,Sepfahn,staff,64.0,65.0,0.27,0.16
Seekalla,Vargeet Ruhang II,Balla,staff,92.0,57.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang II,Cyath,polearm,96.0,52.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang II,Dehtat,polearm,92.0,57.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang II,Dokrahm,heavy blade,92.0,57.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang II,Kronsh,polearm,110.0,48.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang II,Mewan,polearm,110.0,48.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang II,Ooltha,staff,96.0,52.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang II,Plague Keewar,staff,103.0,50.0,0.25,0.18
Seekalla,Vargeet Ruhang II,Plague Kripath,polearm,94.0,54.0,0.29000000000000004,0.13999999999999999
Seekalla,Vargeet Ruhang II,Rabvee,hammer,110.0,48.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang II,Sepfahn,staff,96.0,52.0,0.27,0.16
Seekalla,Vargeet Ruhang,Balla,staff,78.0,61.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang,Cyath,polearm,82.0,56.0,0.25,0.13999999999999999
